Date,Views
2020-05-29,6
2020-05-30,6
2020-05-31,2
2020-06-01,5
2020-06-02,6
2020-06-03,13
2020-06-04,10
2020-06-05,13
2020-06-06,2
2020-06-07,3
2020-06-08,14
2020-06-09,8
2020-06-10,8
2020-06-11,7
2020-06-12,10
2020-06-13,12
2020-06-14,1
2020-06-15,5
2020-06-16,3
2020-06-17,5
2020-06-18,7
2020-06-19,9
2020-06-20,12
2020-06-21,5
2020-06-22,4
2020-06-23,4
2020-06-24,6
2020-06-25,4
2020-06-26,8
2020-06-27,6
2020-06-28,5
2020-06-29,8
2020-06-30,6
2020-07-01,55
2020-07-02,25
2020-07-03,47
2020-07-04,24
2020-07-05,43
2020-07-06,16
2020-07-07,30
2020-07-08,27
2020-07-09,15
2020-07-10,37
2020-07-11,18
2020-07-12,31
2020-07-13,23
2020-07-14,24
2020-07-15,14
2020-07-16,8
2020-07-17,45
2020-07-18,83
2020-07-19,74
2020-07-20,47
2020-07-21,29
2020-07-22,49
2020-07-23,43
2020-07-24,54
2020-07-25,23
2020-07-26,39
2020-07-27,21
2020-07-28,35
2020-07-29,36
2020-07-30,24
2020-07-31,17
2020-08-01,56
2020-08-02,28
2020-08-03,17
2020-08-04,15
2020-08-05,15
2020-08-06,8
2020-08-07,12
2020-08-08,10
2020-08-09,2
2020-08-10,15
2020-08-11,23
2020-08-12,14
2020-08-13,18
2020-08-14,11
2020-08-15,7
2020-08-16,27
2020-08-17,20
2020-08-18,13
2020-08-19,18
2020-08-20,21
2020-08-21,22
2020-08-22,8
2020-08-23,15
2020-08-24,20
2020-08-25,21
2020-08-26,10
2020-08-27,8
2020-08-28,17
2020-08-29,22
2020-08-30,11
2020-08-31,9
2020-09-01,36
2020-09-02,25
2020-09-03,13
2020-09-04,8
2020-09-05,23
2020-09-06,97
2020-09-07,36
2020-09-08,38
2020-09-09,20
2020-09-10,34
2020-09-11,8
2020-09-12,16
2020-09-13,32
2020-09-14,50
2020-09-15,24
2020-09-16,23
2020-09-17,17
2020-09-18,34
2020-09-19,25
2020-09-20,64
2020-09-21,52
2020-09-22,24
2020-09-23,20
2020-09-24,18
2020-09-25,24
2020-09-26,16
2020-09-27,56
2020-09-28,32
2020-09-29,39
2020-09-30,28
2020-10-01,28
2020-10-02,20
2020-10-03,12
2020-10-04,37
2020-10-05,29
2020-10-06,25
2020-10-07,27
2020-10-08,26
2020-10-09,29
2020-10-10,37
2020-10-11,65
2020-10-12,32
2020-10-13,25
2020-10-14,31
2020-10-15,26
2020-10-16,26
2020-10-17,36
2020-10-18,63
2020-10-19,25
2020-10-20,27
2020-10-21,14
2020-10-22,10
2020-10-23,34
2020-10-24,19
2020-10-25,20
2020-10-26,29
2020-10-27,29
2020-10-28,25
2020-10-29,34
2020-10-30,19
2020-10-31,19
2020-11-01,23
2020-11-02,33
2020-11-03,22
2020-11-04,40
2020-11-05,21
2020-11-06,12
2020-11-07,28
2020-11-08,85
2020-11-09,56
2020-11-10,33
2020-11-11,22
2020-11-12,49
2020-11-13,36
2020-11-14,78
2020-11-15,133
2020-11-16,178
2020-11-17,31
2020-11-18,78
2020-11-19,467
2020-11-20,39
2020-11-21,46
2020-11-22,66
2020-11-23,45
2020-11-24,26
2020-11-25,27
2020-11-26,98
2020-11-27,45
2020-11-28,25
2020-11-29,83
2020-11-30,59
2020-12-01,51
2020-12-02,66
2020-12-03,549
2020-12-04,75
2020-12-05,33
2020-12-06,58
2020-12-07,64
2020-12-08,78
2020-12-09,78
2020-12-10,49
2020-12-11,630
2020-12-12,90
2020-12-13,61
2020-12-14,42
2020-12-15,41
2020-12-16,19
2020-12-17,57
2020-12-18,58
2020-12-19,43
2020-12-20,83
2020-12-21,61
2020-12-22,75
2020-12-23,26
2020-12-24,24
2020-12-25,28
2020-12-26,34
2020-12-27,83
2020-12-28,56
2020-12-29,38
2020-12-30,32
2020-12-31,41
2021-01-01,40
2021-01-02,40
2021-01-03,58
2021-01-04,22
2021-01-05,112
2021-01-06,61
2021-01-07,110
2021-01-08,43
2021-01-09,73
2021-01-10,98
2021-01-11,67
2021-01-12,32
2021-01-13,83
2021-01-14,55
2021-01-15,37
2021-01-16,42
2021-01-17,80
2021-01-18,69
2021-01-19,34
2021-01-20,61
2021-01-21,53
2021-01-22,35
2021-01-23,71
2021-01-24,170
2021-01-25,169
2021-01-26,89
2021-01-27,47
2021-01-28,74
2021-01-29,63
2021-01-30,100
2021-01-31,112
2021-02-01,141
2021-02-02,98
2021-02-03,125
2021-02-04,159
2021-02-05,128
2021-02-06,316
2021-02-07,464
2021-02-08,377
2021-02-09,226
2021-02-10,186
2021-02-11,179
2021-02-12,180
2021-02-13,241
2021-02-14,300
2021-02-15,262
2021-02-16,249
2021-02-17,191
2021-02-18,249
2021-02-19,232
2021-02-20,224
2021-02-21,252
2021-02-22,178
2021-02-23,155
2021-02-24,118
2021-02-25,143
2021-02-26,210
2021-02-27,195
2021-02-28,243
2021-03-01,176
2021-03-02,136
2021-03-03,136
2021-03-04,153
2021-03-05,168
2021-03-06,150
2021-03-07,231
2021-03-08,215
2021-03-09,115
2021-03-10,233
2021-03-11,243
2021-03-12,176
2021-03-13,118
2021-03-14,255
2021-03-15,223
2021-03-16,170
2021-03-17,110
2021-03-18,117
2021-03-19,126
2021-03-20,151
2021-03-21,248
2021-03-22,151
2021-03-23,193
2021-03-24,173
2021-03-25,294
2021-03-26,156
2021-03-27,191
2021-03-28,226
2021-03-29,191
2021-03-30,120
2021-03-31,146
2021-04-01,93
2021-04-02,119
2021-04-03,169
2021-04-04,208
2021-04-05,178
2021-04-06,175
2021-04-07,225
2021-04-08,261
2021-04-09,936
2021-04-10,407
2021-04-11,488
2021-04-12,378
2021-04-13,464
2021-04-14,405
2021-04-15,287
2021-04-16,233
2021-04-17,222
2021-04-18,396
2021-04-19,278
2021-04-20,200
2021-04-21,178
2021-04-22,319
2021-04-23,263
2021-04-24,224
2021-04-25,289
2021-04-26,249
2021-04-27,176
2021-04-28,267
2021-04-29,282
2021-04-30,155
2021-05-01,163
2021-05-02,282
2021-05-03,211
2021-05-04,172
2021-05-05,260
2021-05-06,238
2021-05-07,187
2021-05-08,182
2021-05-09,285
2021-05-10,299
2021-05-11,286
2021-05-12,299
2021-05-13,330
2021-05-14,325
2021-05-15,381
2021-05-16,499
2021-05-17,395
2021-05-18,299
2021-05-19,336
2021-05-20,328
2021-05-21,302
2021-05-22,314
2021-05-23,361
2021-05-24,457
2021-05-25,519
2021-05-26,457
2021-05-27,309
2021-05-28,283
2021-05-29,251
2021-05-30,553
2021-05-31,445
2021-06-01,446
2021-06-02,268
2021-06-03,363
2021-06-04,367
2021-06-05,233
2021-06-06,338
2021-06-07,298
2021-06-08,275
2021-06-09,229
2021-06-10,353
2021-06-11,224
2021-06-12,298
2021-06-13,411
2021-06-14,376
2021-06-15,217
2021-06-16,223
2021-06-17,234
2021-06-18,430
2021-06-19,277
2021-06-20,454
2021-06-21,363
2021-06-22,253
2021-06-23,221
2021-06-24,381
2021-06-25,265
2021-06-26,280
2021-06-27,219
2021-06-28,258
2021-06-29,214
2021-06-30,201
2021-07-01,251
2021-07-02,209
2021-07-03,198
2021-07-04,221
2021-07-05,215
2021-07-06,286
2021-07-07,195
2021-07-08,250
2021-07-09,215
2021-07-10,232
2021-07-11,337
2021-07-12,285
2021-07-13,201
2021-07-14,240
2021-07-15,259
2021-07-16,225
2021-07-17,250
2021-07-18,289
2021-07-19,293
2021-07-20,250
2021-07-21,277
2021-07-22,329
2021-07-23,266
2021-07-24,225
2021-07-25,419
2021-07-26,348
2021-07-27,317
2021-07-28,373
2021-07-29,579
2021-07-30,434
2021-07-31,256
2021-08-01,395
2021-08-02,348
2021-08-03,285
2021-08-04,271
2021-08-05,649
2021-08-06,841
2021-08-07,372
2021-08-08,445
2021-08-09,400
2021-08-10,291
2021-08-11,625
2021-08-12,501
2021-08-13,509
2021-08-14,360
2021-08-15,879
2021-08-16,505
2021-08-17,441
2021-08-18,449
2021-08-19,444
2021-08-20,427
2021-08-21,486
2021-08-22,579
2021-08-23,691
2021-08-24,501
2021-08-25,474
2021-08-26,712
2021-08-27,460
2021-08-28,499
2021-08-29,637
2021-08-30,610
2021-08-31,532
2021-09-01,531
2021-09-02,481
2021-09-03,691
2021-09-04,606
2021-09-05,624
2021-09-06,661
2021-09-07,565
2021-09-08,493
2021-09-09,449
2021-09-10,471
2021-09-11,483
2021-09-12,669
2021-09-13,592
2021-09-14,606
2021-09-15,511
2021-09-16,512
2021-09-17,519
2021-09-18,542
2021-09-19,640
2021-09-20,510
2021-09-21,634
2021-09-22,708
2021-09-23,660
2021-09-24,613
2021-09-25,509
2021-09-26,612
2021-09-27,599
2021-09-28,565
2021-09-29,760
2021-09-30,604
2021-10-01,501
2021-10-02,563
2021-10-03,742
2021-10-04,752
2021-10-05,583
2021-10-06,507
2021-10-07,463
2021-10-08,618
2021-10-09,498
2021-10-10,668
2021-10-11,637
2021-10-12,601
2021-10-13,510
2021-10-14,498
2021-10-15,540
2021-10-16,606
2021-10-17,660
2021-10-18,514
2021-10-19,569
2021-10-20,557
2021-10-21,778
2021-10-22,577
2021-10-23,552
2021-10-24,687
2021-10-25,692
2021-10-26,586
2021-10-27,632
2021-10-28,893
2021-10-29,641
2021-10-30,630
2021-10-31,701
2021-11-01,663
2021-11-02,632
2021-11-03,579
2021-11-04,661
2021-11-05,649
2021-11-06,564
2021-11-07,849
2021-11-08,665
2021-11-09,749
2021-11-10,682
2021-11-11,709
2021-11-12,678
2021-11-13,675
2021-11-14,822
2021-11-15,729
2021-11-16,635
2021-11-17,723
2021-11-18,654
2021-11-19,845
2021-11-20,739
2021-11-21,884
2021-11-22,808
2021-11-23,641
2021-11-24,649
2021-11-25,659
2021-11-26,589
2021-11-27,683
2021-11-28,872
2021-11-29,704
2021-11-30,720
2021-12-01,729
2021-12-02,806
2021-12-03,761
2021-12-04,691
2021-12-05,830
2021-12-06,772
2021-12-07,749
2021-12-08,791
2021-12-09,711
2021-12-10,733
2021-12-11,765
2021-12-12,836
2021-12-13,846
2021-12-14,851
2021-12-15,682
2021-12-16,709
2021-12-17,652
2021-12-18,866
2021-12-19,941
2021-12-20,853
2021-12-21,725
2021-12-22,757
2021-12-23,686
2021-12-24,661
2021-12-25,686
2021-12-26,966
2021-12-27,938
2021-12-28,810
2021-12-29,937
2021-12-30,1249
2021-12-31,916
2022-01-01,899
2022-01-02,1028
2022-01-03,1008
2022-01-04,909
2022-01-05,984
2022-01-06,1078
2022-01-07,976
2022-01-08,946
2022-01-09,1280
2022-01-10,1084
2022-01-11,1121
2022-01-12,1089
2022-01-13,1006
2022-01-14,928
2022-01-15,1022
2022-01-16,1154
2022-01-17,1179
2022-01-18,1180
2022-01-19,997
2022-01-20,905
2022-01-21,1114
2022-01-22,982
2022-01-23,1142
2022-01-24,1063
2022-01-25,980
2022-01-26,1030
2022-01-27,1017
2022-01-28,1020
2022-01-29,1017
2022-01-30,1099
2022-01-31,1203
2022-02-01,1137
2022-02-02,1034
2022-02-03,1261
2022-02-04,1203
2022-02-05,1252
2022-02-06,1320
2022-02-07,1233
2022-02-08,1073
2022-02-09,1141
2022-02-10,1126
2022-02-11,1035
2022-02-12,1079
2022-02-13,1257
2022-02-14,1081
2022-02-15,965
2022-02-16,1083
2022-02-17,1236
2022-02-18,1216
2022-02-19,1037
2022-02-20,1225
2022-02-21,1298
2022-02-22,1190
2022-02-23,1310
2022-02-24,1011
2022-02-25,1010
2022-02-26,1015
2022-02-27,1279
2022-02-28,1137
2022-03-01,982
2022-03-02,979
2022-03-03,1194
2022-03-04,1243
2022-03-05,1021
2022-03-06,1373
2022-03-07,1081
2022-03-08,1085
2022-03-09,1041
2022-03-10,1028
2022-03-11,1468
2022-03-12,1022
2022-03-13,1217
2022-03-14,1319
2022-03-15,1235
2022-03-16,1183
2022-03-17,1023
2022-03-18,1078
2022-03-19,1072
2022-03-20,1258
2022-03-21,2269
2022-03-22,1761
2022-03-23,1706
2022-03-24,1278
2022-03-25,1140
2022-03-26,1122
2022-03-27,1532
2022-03-28,1524
2022-03-29,2473
2022-03-30,1734
2022-03-31,1256
2022-04-01,1189
2022-04-02,1212
2022-04-03,1388
2022-04-04,1305
2022-04-05,1347
2022-04-06,1304
2022-04-07,1723
2022-04-08,2981
2022-04-09,2265
2022-04-10,2212
2022-04-11,2151
2022-04-12,2060
2022-04-13,1788
2022-04-14,1499
2022-04-15,1271
2022-04-16,1080
2022-04-17,1283
2022-04-18,1709
2022-04-19,1575
2022-04-20,1235
2022-04-21,1267
2022-04-22,1145
2022-04-23,1148
2022-04-24,1380
2022-04-25,1348
2022-04-26,1155
2022-04-27,1056
2022-04-28,1111
2022-04-29,977
2022-04-30,969
2022-05-01,1269
2022-05-02,1222
2022-05-03,1455
2022-05-04,1256
2022-05-05,1040
2022-05-06,1012
2022-05-07,1050
2022-05-08,1331
2022-05-09,1544
2022-05-10,1288
2022-05-11,1848
2022-05-12,2446
2022-05-13,1401
2022-05-14,1712
2022-05-15,1644
2022-05-16,1439
2022-05-17,1348
2022-05-18,1227
2022-05-19,1260
2022-05-20,1135
2022-05-21,1121
2022-05-22,1342
2022-05-23,1327
2022-05-24,1289
2022-05-25,1778
2022-05-26,1656
2022-05-27,1355
2022-05-28,1438
2022-05-29,1394
2022-05-30,1214
2022-05-31,1208
2022-06-01,1160
2022-06-02,1161
2022-06-03,1171
2022-06-04,1216
2022-06-05,1301
2022-06-06,1315
2022-06-07,1208
2022-06-08,1098
2022-06-09,1080
2022-06-10,1028
2022-06-11,1064
2022-06-12,1396
2022-06-13,3013
2022-06-14,1238
2022-06-15,1273
2022-06-16,1164
2022-06-17,1142
2022-06-18,1243
2022-06-19,1393
2022-06-20,1462
2022-06-21,1749
2022-06-22,1265
2022-06-23,1171
2022-06-24,1139
2022-06-25,1080
2022-06-26,1582
2022-06-27,1522
2022-06-28,1306
2022-06-29,1267
2022-06-30,5041
2022-07-01,4849
2022-07-02,2706
2022-07-03,2529
2022-07-04,2743
2022-07-05,2200
2022-07-06,1990
2022-07-07,1704
2022-07-08,1462
2022-07-09,1255
2022-07-10,1985
2022-07-11,1813
2022-07-12,1560
2022-07-13,1504
2022-07-14,1426
2022-07-15,1433
2022-07-16,1611
2022-07-17,1980
2022-07-18,1623
2022-07-19,1385
2022-07-20,1841
2022-07-21,1499
2022-07-22,1319
2022-07-23,1370
2022-07-24,1675
2022-07-25,1633
2022-07-26,1474
2022-07-27,1536
2022-07-28,1345
2022-07-29,2170
2022-07-30,1557
2022-07-31,2066
2022-08-01,1929
2022-08-02,1594
2022-08-03,1384
2022-08-04,1252
2022-08-05,1216
2022-08-06,1341
2022-08-07,1519
2022-08-08,1659
2022-08-09,1425
2022-08-10,1178
2022-08-11,1255
2022-08-12,1261
2022-08-13,1245
2022-08-14,1574
2022-08-15,1481
2022-08-16,1301
2022-08-17,1532
2022-08-18,1449
2022-08-19,1387
2022-08-20,1258
2022-08-21,1822
2022-08-22,1533
2022-08-23,1557
2022-08-24,1472
2022-08-25,1485
2022-08-26,1812
2022-08-27,1538
2022-08-28,2121
2022-08-29,4156
2022-08-30,2539
2022-08-31,2420
2022-09-01,2080
2022-09-02,1998
2022-09-03,1746
2022-09-04,2261
2022-09-05,2268
2022-09-06,1769
2022-09-07,3229
2022-09-08,1528
2022-09-09,1380
2022-09-10,1601
2022-09-11,1769
2022-09-12,1458
2022-09-13,1415
2022-09-14,1347
2022-09-15,1372
2022-09-16,1449
2022-09-17,1626
2022-09-18,1812
2022-09-19,1628
2022-09-20,1561
2022-09-21,3052
2022-09-22,1826
2022-09-23,1668
2022-09-24,1434
2022-09-25,1840
2022-09-26,1718
2022-09-27,1539
2022-09-28,1697
2022-09-29,1531
2022-09-30,6739
2022-10-01,1456
2022-10-02,1847
2022-10-03,2143
2022-10-04,2143
2022-10-05,2025
2022-10-06,1654
2022-10-07,1610
2022-10-08,2355
2022-10-09,2093
2022-10-10,2643
2022-10-11,7903
2022-10-12,9694
2022-10-13,2546
2022-10-14,7833
2022-10-15,4033
2022-10-16,2854
2022-10-17,2007
2022-10-18,2109
2022-10-19,2975
2022-10-20,1638
2022-10-21,1960
2022-10-22,1655
2022-10-23,1724
2022-10-24,1647
2022-10-25,1609
2022-10-26,1500
2022-10-27,1635
2022-10-28,1479
2022-10-29,2071
2022-10-30,2407
2022-10-31,2074
2022-11-01,1996
2022-11-02,4524
2022-11-03,6192
2022-11-04,1847
2022-11-05,1683
2022-11-06,2164
2022-11-07,6948
2022-11-08,1949
2022-11-09,1779
2022-11-10,1778
2022-11-11,4533
2022-11-12,2161
2022-11-13,2703
2022-11-14,2505
2022-11-15,2021
2022-11-16,1867
2022-11-17,1831
2022-11-18,1747
2022-11-19,1700
2022-11-20,2326
2022-11-21,2499
2022-11-22,4755
2022-11-23,2131
2022-11-24,2312
2022-11-25,1897
2022-11-26,1974
2022-11-27,2954
2022-11-28,2688
2022-11-29,2617
2022-11-30,2433
2022-12-01,2405
2022-12-02,3009
2022-12-03,2614
2022-12-04,2748
2022-12-05,2426
2022-12-06,2663
2022-12-07,2315
2022-12-08,2133
2022-12-09,1955
2022-12-10,1836
2022-12-11,2300
2022-12-12,1968
2022-12-13,1982
2022-12-14,1799
2022-12-15,1873
2022-12-16,1726
2022-12-17,1803
2022-12-18,2062
2022-12-19,2223
2022-12-20,2154
2022-12-21,1852
2022-12-22,2002
2022-12-23,2432
2022-12-24,2140
2022-12-25,1913
2022-12-26,1940
2022-12-27,2122
2022-12-28,2272
2022-12-29,2194
2022-12-30,2054
2022-12-31,1624
2023-01-01,2353
2023-01-02,2648
2023-01-03,2657
2023-01-04,2783
2023-01-05,2263
2023-01-06,1998
2023-01-07,2063
2023-01-08,2575
2023-01-09,3525
2023-01-10,2312
2023-01-11,2302
2023-01-12,2077
2023-01-13,2092
2023-01-14,2111
2023-01-15,2474
2023-01-16,2328
2023-01-17,2410
2023-01-18,2270
2023-01-19,2150
2023-01-20,1861
2023-01-21,2009
2023-01-22,2539
2023-01-23,2393
2023-01-24,2401
2023-01-25,2179
2023-01-26,2019
2023-01-27,2186
2023-01-28,2453
2023-01-29,2659
2023-01-30,2547
2023-01-31,2371
2023-02-01,2428
2023-02-02,2338
2023-02-03,2094
2023-02-04,2182
2023-02-05,2732
2023-02-06,2702
2023-02-07,2549
2023-02-08,3256
2023-02-09,2468
2023-02-10,2084
2023-02-11,1960
2023-02-12,2405
2023-02-13,2112
2023-02-14,2341
2023-02-15,2337
2023-02-16,2219
2023-02-17,2217
2023-02-18,1996
2023-02-19,2357
2023-02-20,3876
2023-02-21,2631
2023-02-22,2344
2023-02-23,2284
2023-02-24,2135
2023-02-25,2316
2023-02-26,2773
2023-02-27,2423
2023-02-28,2309
2023-03-01,2796
2023-03-02,2558
2023-03-03,2232
2023-03-04,2122
2023-03-05,2777
2023-03-06,2732
2023-03-07,2202
2023-03-08,2059
2023-03-09,2190
2023-03-10,2266
2023-03-11,2286
2023-03-12,3032
2023-03-13,2637
2023-03-14,2468
2023-03-15,2726
2023-03-16,2435
2023-03-17,2139
2023-03-18,2474
2023-03-19,2913
2023-03-20,2719
2023-03-21,2440
2023-03-22,2330
2023-03-23,2347
2023-03-24,2274
2023-03-25,2525
2023-03-26,3086
2023-03-27,2759
2023-03-28,2526
2023-03-29,2536
2023-03-30,2363
2023-03-31,2410
2023-04-01,2274
2023-04-02,2634
2023-04-03,2686
2023-04-04,2355
2023-04-05,2690
2023-04-06,2459
2023-04-07,2132
2023-04-08,2035
2023-04-09,2601
2023-04-10,2902
2023-04-11,2490
2023-04-12,2299
2023-04-13,2061
2023-04-14,2106
2023-04-15,2001
2023-04-16,3024
2023-04-17,2599
2023-04-18,2317
2023-04-19,2301
2023-04-20,2024
2023-04-21,1946
2023-04-22,1898
2023-04-23,2788
2023-04-24,2719
2023-04-25,2642
2023-04-26,2005
2023-04-27,1957
2023-04-28,1836
2023-04-29,1818
2023-04-30,2353
2023-05-01,2325
2023-05-02,2039
2023-05-03,2088
2023-05-04,1938
2023-05-05,1873
2023-05-06,1826
2023-05-07,2284
2023-05-08,2287
2023-05-09,1946
2023-05-10,2169
2023-05-11,2050
2023-05-12,1892
2023-05-13,1697
2023-05-14,1790
2023-05-15,1853
2023-05-16,1990
2023-05-17,1641
2023-05-18,1723
2023-05-19,1811
2023-05-20,1615
2023-05-21,2063
2023-05-22,2395
2023-05-23,1974
2023-05-24,1800
2023-05-25,1812
2023-05-26,1672
2023-05-27,1546
2023-05-28,2404
2023-05-29,2360
2023-05-30,1795
2023-05-31,2370
2023-06-01,1905
2023-06-02,1672
2023-06-03,2071
2023-06-04,2238
2023-06-05,1969
2023-06-06,1851
2023-06-07,1781
2023-06-08,1670
2023-06-09,1555
2023-06-10,1431
2023-06-11,1541
2023-06-12,1650
2023-06-13,1593
2023-06-14,1705
2023-06-15,1624
2023-06-16,1441
2023-06-17,1393
2023-06-18,1577
2023-06-19,1557
2023-06-20,1606
2023-06-21,1597
2023-06-22,1426
2023-06-23,1243
2023-06-24,1334
2023-06-25,2552
2023-06-26,2375
2023-06-27,1824
2023-06-28,1862
2023-06-29,1827
2023-06-30,1469
2023-07-01,1514
2023-07-02,2292
2023-07-03,2105
2023-07-04,1857
2023-07-05,1829
2023-07-06,1753
2023-07-07,1569
2023-07-08,1637
2023-07-09,2356
2023-07-10,2235
2023-07-11,1817
2023-07-12,1799
2023-07-13,1757
2023-07-14,1747
2023-07-15,1607
2023-07-16,2240
2023-07-17,2053
2023-07-18,1829
2023-07-19,1770
2023-07-20,1753
2023-07-21,1829
2023-07-22,1770
2023-07-23,2046
2023-07-24,1945
2023-07-25,1900
2023-07-26,1655
2023-07-27,1762
2023-07-28,1650
2023-07-29,1667
2023-07-30,2117
2023-07-31,1750
2023-08-01,1773
2023-08-02,2403
2023-08-03,1824
2023-08-04,1783
2023-08-05,1617
2023-08-06,2016
2023-08-07,2043
2023-08-08,1848
2023-08-09,3680
2023-08-10,4884
2023-08-11,3713
2023-08-12,1542
2023-08-13,2180
2023-08-14,2015
2023-08-15,2413
2023-08-16,2274
2023-08-17,1944
2023-08-18,1709
2023-08-19,1602
2023-08-20,2420
2023-08-21,2380
2023-08-22,1643
2023-08-23,2401
2023-08-24,1792
2023-08-25,1558
2023-08-26,1776
2023-08-27,2010
2023-08-28,1931
2023-08-29,1897
2023-08-30,1676
2023-08-31,1881
2023-09-01,1861
2023-09-02,1704
2023-09-03,2168
2023-09-04,2809
2023-09-05,2358
2023-09-06,2113
2023-09-07,2011
2023-09-08,2575
2023-09-09,2070
2023-09-10,2439
2023-09-11,2231
2023-09-12,2496
2023-09-13,1860
2023-09-14,1913
2023-09-15,1794
2023-09-16,1880
2023-09-17,1973
2023-09-18,1865
2023-09-19,2072
2023-09-20,1812
2023-09-21,1809
2023-09-22,1787
2023-09-23,1935
2023-09-24,2271
2023-09-25,2267
2023-09-26,1948
2023-09-27,2178
2023-09-28,8786
2023-09-29,4515
2023-09-30,4907
2023-10-01,7057
2023-10-02,4995
2023-10-03,3973
2023-10-04,3495
2023-10-05,3036
2023-10-06,2473
2023-10-07,2268
2023-10-08,4028
2023-10-09,2736
2023-10-10,2097
2023-10-11,2159
2023-10-12,3800
2023-10-13,2751
2023-10-14,2479
2023-10-15,3569
2023-10-16,3039
2023-10-17,2455
2023-10-18,2267
2023-10-19,1970
2023-10-20,2108
2023-10-21,2061
2023-10-22,2198
2023-10-23,2129
2023-10-24,2141
2023-10-25,2213
2023-10-26,1992
2023-10-27,1957
2023-10-28,1964
2023-10-29,2056
2023-10-30,2067
2023-10-31,1862
2023-11-01,1984
2023-11-02,2075
2023-11-03,1947
2023-11-04,2042
2023-11-05,2658
2023-11-06,2375
2023-11-07,2044
2023-11-08,2162
2023-11-09,2165
2023-11-10,1948
2023-11-11,1951
2023-11-12,2738
2023-11-13,2637
2023-11-14,2259
2023-11-15,2033
2023-11-16,1948
2023-11-17,2011
2023-11-18,2048
2023-11-19,2653
2023-11-20,3146
2023-11-21,2386
2023-11-22,2218
2023-11-23,2069
2023-11-24,2437
2023-11-25,2298
2023-11-26,2677
2023-11-27,2673
2023-11-28,2117
2023-11-29,1942
2023-11-30,1964
2023-12-01,1886
2023-12-02,1945
2023-12-03,2683
2023-12-04,2236
2023-12-05,2168
2023-12-06,1957
2023-12-07,2114
2023-12-08,2073
2023-12-09,2075
2023-12-10,2577
2023-12-11,2391
2023-12-12,2213
2023-12-13,2226
2023-12-14,2077
2023-12-15,2132
2023-12-16,2066
2023-12-17,2118
2023-12-18,2040
2023-12-19,2097
2023-12-20,2085
2023-12-21,2002
2023-12-22,1866
2023-12-23,1944
2023-12-24,2023
2023-12-25,2188
2023-12-26,2241
2023-12-27,2366
2023-12-28,2416
2023-12-29,2142
2023-12-30,2234
2023-12-31,2469
2024-01-01,2716
2024-01-02,2460
2024-01-03,2568
2024-01-04,2503
2024-01-05,2276
2024-01-06,2534
2024-01-07,2894
2024-01-08,2822
2024-01-09,2541
2024-01-10,2400
2024-01-11,2316
2024-01-12,2136
2024-01-13,2222
2024-01-14,3023
2024-01-15,3128
2024-01-16,3894
2024-01-17,3221
2024-01-18,2780
2024-01-19,2717
2024-01-20,2507
2024-01-21,3621
2024-01-22,3224
2024-01-23,2856
2024-01-24,3126
2024-01-25,4061
2024-01-26,2752
2024-01-27,3168
2024-01-28,3786
2024-01-29,4055
2024-01-30,4578
2024-01-31,4765
2024-02-01,4247
2024-02-02,3665
2024-02-03,5040
2024-02-04,6158
2024-02-05,7495
2024-02-06,4574
2024-02-07,4017
2024-02-08,3759
2024-02-09,3761
2024-02-10,3171
2024-02-11,3044
2024-02-12,2923
2024-02-13,2780
2024-02-14,2725
2024-02-15,2670
2024-02-16,2761
2024-02-17,2622
2024-02-18,3517
2024-02-19,3160
2024-02-20,2751
2024-02-21,2902
2024-02-22,2765
2024-02-23,2607
2024-02-24,2633
2024-02-25,3215
2024-02-26,2981
2024-02-27,2855
2024-02-28,2637
2024-02-29,2506
2024-03-01,2600
2024-03-02,2617
2024-03-03,3115
2024-03-04,2934
2024-03-05,2686
2024-03-06,2741
2024-03-07,2298
2024-03-08,2530
2024-03-09,2572
2024-03-10,2948
2024-03-11,2931
2024-03-12,2530
2024-03-13,2616
2024-03-14,2739
2024-03-15,2472
2024-03-16,2428
2024-03-17,3251
2024-03-18,3033
2024-03-19,2735
2024-03-20,2687
2024-03-21,2446
2024-03-22,2293
2024-03-23,2419
2024-03-24,2764
2024-03-25,2776
2024-03-26,2901
2024-03-27,2776
2024-03-28,2482
2024-03-29,2578
2024-03-30,2456
2024-03-31,2983
2024-04-01,2919
2024-04-02,2677
2024-04-03,2644
2024-04-04,2611
2024-04-05,2516
2024-04-06,2519
2024-04-07,3120
2024-04-08,2812
2024-04-09,2633
2024-04-10,2464
2024-04-11,2402
2024-04-12,2380
2024-04-13,2438
2024-04-14,3724
2024-04-15,3122
2024-04-16,2775
2024-04-17,2590
2024-04-18,2721
2024-04-19,2595
2024-04-20,2625
2024-04-21,3134
2024-04-22,3009
2024-04-23,2716
2024-04-24,2678
2024-04-25,2547
2024-04-26,2397
2024-04-27,2665
2024-04-28,2705
2024-04-29,2629
2024-04-30,2544
2024-05-01,2611
2024-05-02,2545
2024-05-03,2421
2024-05-04,2504
2024-05-05,3157
2024-05-06,3294
2024-05-07,2668
2024-05-08,2530
2024-05-09,2427
2024-05-10,2324
2024-05-11,2647
2024-05-12,3173
2024-05-13,2890
2024-05-14,2667
2024-05-15,2431
2024-05-16,2319
2024-05-17,2224
2024-05-18,2407
2024-05-19,2232
2024-05-20,2247
2024-05-21,2153
2024-05-22,2050
2024-05-23,2090
2024-05-24,1978
2024-05-25,1976
2024-05-26,3923
